page_name,page_id,ad_id,ad_url
Tatcha,118259961876,1826070328408747,https://www.facebook.com/ads/library/?id=1826070328408747
Tatcha,118259961876,1073933358365196,https://www.facebook.com/ads/library/?id=1073933358365196
Tatcha,118259961876,1800160931570022,https://www.facebook.com/ads/library/?id=1800160931570022
Tatcha,118259961876,1590656302739662,https://www.facebook.com/ads/library/?id=1590656302739662
Tatcha,118259961876,1085389380649093,https://www.facebook.com/ads/library/?id=1085389380649093
Tatcha,118259961876,2408440343012351,https://www.facebook.com/ads/library/?id=2408440343012351
Tatcha,118259961876,1942200956480311,https://www.facebook.com/ads/library/?id=1942200956480311
Tatcha,118259961876,1928722094489495,https://www.facebook.com/ads/library/?id=1928722094489495
Tatcha,118259961876,1082531901019028,https://www.facebook.com/ads/library/?id=1082531901019028
Tatcha,118259961876,1597447178741317,https://www.facebook.com/ads/library/?id=1597447178741317
Tatcha,118259961876,1648620776677137,https://www.facebook.com/ads/library/?id=1648620776677137
Tatcha,118259961876,4401634360151972,https://www.facebook.com/ads/library/?id=4401634360151972
Tatcha,118259961876,2128220271076999,https://www.facebook.com/ads/library/?id=2128220271076999
Tatcha,118259961876,1370848007837907,https://www.facebook.com/ads/library/?id=1370848007837907
Tatcha,118259961876,956627880102438,https://www.facebook.com/ads/library/?id=956627880102438
Tatcha,118259961876,1407739124634370,https://www.facebook.com/ads/library/?id=1407739124634370
Tatcha,118259961876,1366536728963418,https://www.facebook.com/ads/library/?id=1366536728963418
Tatcha,118259961876,1078833274563042,https://www.facebook.com/ads/library/?id=1078833274563042
Tatcha,118259961876,908816345251375,https://www.facebook.com/ads/library/?id=908816345251375
Tatcha,118259961876,1838178114229940,https://www.facebook.com/ads/library/?id=1838178114229940
Tatcha,118259961876,2016032865782633,https://www.facebook.com/ads/library/?id=2016032865782633
Tatcha,118259961876,2151262579138471,https://www.facebook.com/ads/library/?id=2151262579138471
Tatcha,118259961876,2040084669982800,https://www.facebook.com/ads/library/?id=2040084669982800
Tatcha,118259961876,1362795102691150,https://www.facebook.com/ads/library/?id=1362795102691150
Tatcha,118259961876,4535961453396238,https://www.facebook.com/ads/library/?id=4535961453396238
Tatcha,118259961876,2021982045165448,https://www.facebook.com/ads/library/?id=2021982045165448
Tatcha,118259961876,1055799273829330,https://www.facebook.com/ads/library/?id=1055799273829330
Tatcha,118259961876,1749634363153495,https://www.facebook.com/ads/library/?id=1749634363153495
Tatcha,118259961876,3815315198610588,https://www.facebook.com/ads/library/?id=3815315198610588
Tatcha,118259961876,1500950858430912,https://www.facebook.com/ads/library/?id=1500950858430912
Tatcha,118259961876,1559078805842974,https://www.facebook.com/ads/library/?id=1559078805842974
Tatcha,118259961876,2296891234420347,https://www.facebook.com/ads/library/?id=2296891234420347
Tatcha,118259961876,1050649467537828,https://www.facebook.com/ads/library/?id=1050649467537828
Tatcha,118259961876,28890227540580069,https://www.facebook.com/ads/library/?id=28890227540580069
Tatcha,118259961876,4359325814398086,https://www.facebook.com/ads/library/?id=4359325814398086
Tatcha,118259961876,1017490787443663,https://www.facebook.com/ads/library/?id=1017490787443663
C4 Energy,2321606001391762,1433539462144241,https://www.facebook.com/ads/library/?id=1433539462144241
C4 Energy,2321606001391762,1258536926172556,https://www.facebook.com/ads/library/?id=1258536926172556
C4 Energy,2321606001391762,2206277393536813,https://www.facebook.com/ads/library/?id=2206277393536813
C4 Energy,2321606001391762,2032950107610665,https://www.facebook.com/ads/library/?id=2032950107610665
C4 Energy,2321606001391762,1021453507240356,https://www.facebook.com/ads/library/?id=1021453507240356
C4 Energy,2321606001391762,1447204327473822,https://www.facebook.com/ads/library/?id=1447204327473822
C4 Energy,2321606001391762,1672927257772208,https://www.facebook.com/ads/library/?id=1672927257772208
C4 Energy,2321606001391762,1265306105696868,https://www.facebook.com/ads/library/?id=1265306105696868
C4 Energy,2321606001391762,1064726822828613,https://www.facebook.com/ads/library/?id=1064726822828613
C4 Energy,2321606001391762,1038488122085155,https://www.facebook.com/ads/library/?id=1038488122085155
C4 Energy,2321606001391762,2309314129897921,https://www.facebook.com/ads/library/?id=2309314129897921
C4 Energy,2321606001391762,1513168676954086,https://www.facebook.com/ads/library/?id=1513168676954086
C4 Energy,2321606001391762,1661803324906464,https://www.facebook.com/ads/library/?id=1661803324906464
C4 Energy,2321606001391762,1591517512431758,https://www.facebook.com/ads/library/?id=1591517512431758
C4 Energy,2321606001391762,874894378992969,https://www.facebook.com/ads/library/?id=874894378992969
C4 Energy,2321606001391762,2061057324509171,https://www.facebook.com/ads/library/?id=2061057324509171
C4 Energy,2321606001391762,2197776987620462,https://www.facebook.com/ads/library/?id=2197776987620462
C4 Energy,2321606001391762,2002627297113939,https://www.facebook.com/ads/library/?id=2002627297113939
C4 Energy,2321606001391762,1087629313896906,https://www.facebook.com/ads/library/?id=1087629313896906
C4 Energy,2321606001391762,4485481701710894,https://www.facebook.com/ads/library/?id=4485481701710894
C4 Energy,2321606001391762,846656418267340,https://www.facebook.com/ads/library/?id=846656418267340
C4 Energy,2321606001391762,1061735686713328,https://www.facebook.com/ads/library/?id=1061735686713328
C4 Energy,2321606001391762,28543731301927224,https://www.facebook.com/ads/library/?id=28543731301927224
C4 Energy,2321606001391762,1109234198505492,https://www.facebook.com/ads/library/?id=1109234198505492
C4 Energy,2321606001391762,1410516894373042,https://www.facebook.com/ads/library/?id=1410516894373042
C4 Energy,2321606001391762,1496891841482388,https://www.facebook.com/ads/library/?id=1496891841482388
C4 Energy,2321606001391762,1055660423772417,https://www.facebook.com/ads/library/?id=1055660423772417
C4 Energy,2321606001391762,2549657372220625,https://www.facebook.com/ads/library/?id=2549657372220625
C4 Energy,2321606001391762,2043988819850865,https://www.facebook.com/ads/library/?id=2043988819850865
C4 Energy,2321606001391762,1119094160457709,https://www.facebook.com/ads/library/?id=1119094160457709
C4 Energy,2321606001391762,1071772602222786,https://www.facebook.com/ads/library/?id=1071772602222786
C4 Energy,2321606001391762,906166335604297,https://www.facebook.com/ads/library/?id=906166335604297
C4 Energy,2321606001391762,3498323050323922,https://www.facebook.com/ads/library/?id=3498323050323922
C4 Energy,2321606001391762,1636540721319571,https://www.facebook.com/ads/library/?id=1636540721319571
C4 Energy,2321606001391762,2263831371073245,https://www.facebook.com/ads/library/?id=2263831371073245
C4 Energy,2321606001391762,1645739730440666,https://www.facebook.com/ads/library/?id=1645739730440666
C4 Energy,2321606001391762,1428468669239835,https://www.facebook.com/ads/library/?id=1428468669239835
C4 Energy,2321606001391762,1068923092544967,https://www.facebook.com/ads/library/?id=1068923092544967
C4 Energy,2321606001391762,4038415379793775,https://www.facebook.com/ads/library/?id=4038415379793775
C4 Energy,2321606001391762,1408489967911446,https://www.facebook.com/ads/library/?id=1408489967911446
C4 Energy,2321606001391762,1748246726437530,https://www.facebook.com/ads/library/?id=1748246726437530
C4 Energy,2321606001391762,1396128825825984,https://www.facebook.com/ads/library/?id=1396128825825984
C4 Energy,2321606001391762,903027982691041,https://www.facebook.com/ads/library/?id=903027982691041
C4 Energy,2321606001391762,873284422416561,https://www.facebook.com/ads/library/?id=873284422416561
C4 Energy,2321606001391762,1579916447360140,https://www.facebook.com/ads/library/?id=1579916447360140
C4 Energy,2321606001391762,1440549551443464,https://www.facebook.com/ads/library/?id=1440549551443464
C4 Energy,2321606001391762,1602757288213382,https://www.facebook.com/ads/library/?id=1602757288213382
C4 Energy,2321606001391762,1059387523635408,https://www.facebook.com/ads/library/?id=1059387523635408
C4 Energy,2321606001391762,1863453015065191,https://www.facebook.com/ads/library/?id=1863453015065191
C4 Energy,2321606001391762,4707967446112547,https://www.facebook.com/ads/library/?id=4707967446112547
C4 Energy,2321606001391762,2659872077766095,https://www.facebook.com/ads/library/?id=2659872077766095
C4 Energy,2321606001391762,2036291997747041,https://www.facebook.com/ads/library/?id=2036291997747041
C4 Energy,2321606001391762,1406759028069660,https://www.facebook.com/ads/library/?id=1406759028069660
C4 Energy,2321606001391762,2190149808232935,https://www.facebook.com/ads/library/?id=2190149808232935
C4 Energy,2321606001391762,1386203166549771,https://www.facebook.com/ads/library/?id=1386203166549771
C4 Energy,2321606001391762,784156234792656,https://www.facebook.com/ads/library/?id=784156234792656
C4 Energy,2321606001391762,947292621207973,https://www.facebook.com/ads/library/?id=947292621207973
C4 Energy,2321606001391762,1641972820873970,https://www.facebook.com/ads/library/?id=1641972820873970
